20:50:31
101.76,4.60,-38656,173764,202992,2912,-1504,15208,2535,-1043,-928,-88522,-143190,-464516,-7160,-14560,4976,2872,-523,-1291,0,5,0.00,0.00,0.00,1,0,0,1,1,
101.76,4.60,-35897,179037,218677,3472,-2760,15480,2502,-1053,-1403,-72108,-129188,-448434,-10072,-15176,2984,3417,-487,-1036,0,5,0.00,0.00,0.00,1,0,0,1,1,
101.80,4.60,-30134,182867,234877,3288,-3512,15368,2485,-956,-1826,-60545,-119336,-429003,-10408,-15456,2680,3721,-381,-303,0,5,0.00,0.00,0.00,1,0,0,1,1,
101.80,4.60,-21671,184716,251659,2856,-5696,12344,2399,-844,-2280,-55970,-114680,-407953,-7160,-13800,4072,3561,-357,520,0,5,0.00,0.00,0.00,1,0,0,1,1,
101.76,4.60,-10219,184415,268335,2104,-6832,11168,2261,-752,-2551,-55441,-112795,-385622,-6064,-13568,4528,3965,-386,722,0,5,0.00,0.00,0.00,1,0,0,1,1,
101.76,4.60,2567,182560,284336,-936,-8240,8376,2037,-662,-2543,-54617,-110223,-360540,-3232,-12704,3952,4355,-460,759,0,5,0.00,0.00,0.00,1,0,0,1,1,
101.76,4.60,15508,179717,298558,-1632,-7096,5896,1715,-582,-2323,-53337,-106709,-333323,-1928,-12592,3504,4716,-525,692,0,5,0.00,0.00,0.00,1,0,0,1,1,
101.76,4.11,28024,176156,310431,-2936,-6504,5088,1442,-482,-2112,-50204,-101909,-304501,-40,-12208,2928,5055,-525,314,0,5,0.00,0.00,0.00,1,0,0,1,1,
101.76,4.60,39238,172517,320657,-3832,-5280,4384,1190,-387,-1773,-43891,-95933,-273967,-1176,-10744,3144,5420,-458,-169,0,5,0.00,0.00,0.00,1,0,0,1,1,
101.76,4.60,50003,166816,326903,-4136,-4744,4648,948,-263,-1443,-34552,-90058,-241610,-2160,-11688,3416,5820,-240,-572,0,5,0.00,0.00,0.00,1,0,0,1,1,
101.76,4.60,58998,161357,331767,-3392,-3664,3712,773,-128,-1174,-24136,-85763,-207654,-5352,-15296,4000,6061,-84,-548,0,5,0.00,0.00,0.00,1,0,0,1,1,
101.76,4.60,66784,156032,335169,-2912,-3568,3944,567,20,-1076,-14887,-83296,-172355,-6480,-16088,4232,6295,9,-416,0,5,0.00,0.00,0.00,1,0,0,1,1,
101.76,4.60,74329,150341,337232,-1928,-4328,3416,384,146,-1020,-6167,-82383,-135940,-9704,-17328,5656,6411,93,-294,0,5,0.00,0.00,0.00,1,0,0,1,1,
101.76,4.60,81961,143968,337710,-2144,-4824,3176,128,223,-948,-43,-82837,-98725,-10312,-18080,5496,6445,62,459,0,5,0.00,0.00,0.00,2,0,0,1,1,
101.76,4.60,89329,137267,336346,-3216,-4872,2872,-104,238,-747,647,-83839,-61411,-6888,-14360,8808,6155,-18,1276,0,5,0.00,0.00,0.00,2,0,0,1,1,
101.76,4.60,95222,131183,333398,-3504,-2656,3128,-409,222,-355,-2932,-84198,-24895,-3512,-12160,11984,5976,-142,1782,0,5,0.00,0.00,0.00,1,0,0,1,1,
