20:49:37
101.76,4.60,-38808,131047,261422,7024,-2608,25328,-139,-338,-2373,106204,-39441,69804,1464,-6384,21728,-2715,-86,-1125,0,0,0.00,0.00,0.00,3,1,0,58,1,
101.76,4.60,-22154,125877,262424,-3384,-15048,14384,57,-440,-2489,117050,-40897,52250,-2384,-9896,18152,-2131,71,-2461,0,0,0.00,0.00,0.00,3,1,0,62,1,
101.76,4.60,-5474,120275,262660,-11112,-17232,6888,-342,-432,-1998,132454,-42834,38095,-4752,-8728,13488,-1800,11,-2967,0,0,0.00,0.00,0.00,4,1,0,67,1,
101.76,4.60,8055,111717,254480,-12672,-10840,4584,-889,-325,-983,150482,-44261,25025,-7640,-10384,10328,-1542,-164,-3048,0,0,0.00,0.00,0.00,4,1,0,72,1,
101.76,4.60,15747,105700,244669,-5824,-3648,7456,-1232,-237,-242,166315,-44118,13395,-11712,-9656,9144,-1419,-427,-2279,0,0,0.00,0.00,0.00,4,1,0,79,1,
101.76,4.60,18670,103755,234281,-4072,-2768,9008,-1315,-195,100,175838,-42653,3012,-13368,-9536,10112,-1344,-552,-1004,0,0,0.00,0.00,0.00,4,1,0,84,1,
101.76,4.60,17861,104088,221867,3568,-4232,13752,-1396,61,726,175908,-43686,-8869,-7952,-8312,11920,-1303,-570,771,0,0,0.00,0.00,0.00,4,2,0,90,1,
101.76,4.60,13149,105849,207762,6808,-3720,17800,-1435,241,1017,166179,-42097,-19002,-2112,-6640,14848,-1385,-538,1838,0,0,0.00,0.00,0.00,5,2,0,95,1,
101.76,4.60,7681,107955,194108,8272,-1488,19392,-1346,287,895,153278,-39462,-27101,1912,-5560,17656,-1404,-479,1995,0,0,0.00,0.00,0.00,5,2,0,99,1,
101.76,4.60,3792,109363,182425,7376,-128,18328,-1168,255,636,141043,-36841,-34809,5080,-3112,18536,-1324,-446,1690,0,0,0.00,0.00,0.00,5,2,0,101,1,
101.76,4.60,1316,110058,172624,4960,1184,16232,-1115,191,483,132019,-31941,-42560,5944,-2296,18136,-1223,-413,1020,0,0,0.00,0.00,0.00,5,2,0,101,1,
101.76,4.70,-226,109792,163762,2800,1936,14608,-1163,153,455,128052,-27400,-49906,3776,-2424,16120,-1114,-367,192,0,0,0.00,0.00,0.00,5,2,0,98,1,
101.76,4.60,-1963,109304,154923,1568,1504,12544,-1242,101,632,128332,-24143,-57179,872,-3056,14496,-1061,-335,-276,0,0,0.00,0.00,0.00,5,2,0,92,1,
101.76,4.60,-4990,109390,145284,1184,808,12352,-1334,48,868,130037,-22123,-64335,-1784,-2936,13560,-1080,-301,-354,0,0,0.00,0.00,0.00,5,2,0,85,1,
101.76,4.60,-9349,109996,134611,1760,-88,12296,-1412,53,1083,131386,-21282,-71621,-3336,-3888,12992,-1073,-258,-202,0,0,0.00,0.00,0.00,5,2,0,77,1,
101.76,4.60,-14806,111006,123134,3304,-976,12344,-1444,108,1201,131076,-21213,-79181,-3352,-4744,12440,-1054,-215,159,0,0,0.00,0.00,0.00,5,2,0,71,1,
101.76,4.60,-20649,111993,111347,3848,-1400,13056,-1434,167,1214,128298,-21453,-86879,-2168,-4984,12760,-1075,-200,535,0,0,0.00,0.00,0.00,5,2,0,64,1,
101.76,4.60,-26460,112503,99484,4232,-1640,12976,-1383,234,1203,123674,-21384,-94400,-480,-4688,13736,-1067,-215,774,0,0,0.00,0.00,0.00,5,2,0,59,1,
