20:49:55
101.76,4.60,-40929,153088,357965,-2264,-4648,2696,-190,220,-1534,-15319,-61757,-160738,-10792,-18208,2384,6677,-339,-674,0,5,0.00,0.00,0.00,1,0,0,1,1,
101.76,4.60,-28447,143476,356576,-1912,-4224,2824,-293,256,-1435,-10209,-58947,-122906,-9008,-18752,4320,6329,-496,640,0,5,0.00,0.00,0.00,1,0,0,1,1,
101.76,4.60,-16365,133553,353786,-3440,-2928,3304,-564,238,-1207,-11975,-56940,-86802,-8240,-17360,9136,6014,-544,937,0,5,0.00,0.00,0.00,1,0,0,1,1,
101.76,4.60,-6808,125316,349379,-3376,1688,5056,-749,166,-676,-12576,-54543,-51169,-5296,-11288,10048,6100,-518,840,0,5,0.00,0.00,0.00,1,0,0,1,1,
101.76,4.60,-1601,119978,345099,-3424,9424,7416,-1000,91,59,-15887,-51990,-14874,568,-11632,11920,5918,-504,1714,0,5,0.00,0.00,0.00,1,0,0,1,1,
101.76,4.60,-1757,118010,339759,-1104,14312,11168,-1312,149,734,-24819,-48281,20543,6912,-10496,10976,5580,-563,2123,0,5,0.00,0.00,0.00,1,0,0,1,1,
101.76,4.60,-5844,118652,332621,3632,17704,16456,-1473,241,951,-33399,-43300,52633,10240,-4336,12432,4934,-555,1440,0,5,0.00,0.00,0.00,1,0,0,1,1,
101.76,4.60,-10670,120724,324667,9528,19992,20136,-1472,207,796,-35595,-38900,81329,9200,-1560,15200,4654,-453,-51,0,5,0.00,0.00,0.00,1,0,0,1,1,
101.76,4.60,-14473,124481,317770,11448,20280,20360,-1264,77,231,-28074,-37185,108518,4024,-656,16368,4483,-320,-1589,0,5,0.00,0.00,0.00,1,0,0,1,1,
101.76,4.60,-13386,126200,313558,8968,19696,19304,-879,-86,-368,-12530,-38938,133349,-992,1160,14104,4127,-184,-2570,0,5,0.00,0.00,0.00,1,0,0,1,1,
101.76,4.60,-9652,126598,312318,6840,16504,16680,-566,-134,-688,7304,-43354,155319,-3336,2640,8208,3508,-144,-2838,0,5,0.00,0.00,0.00,1,0,0,1,1,
101.76,4.60,-3459,125142,311747,5280,15808,16056,-515,-151,-907,26252,-48419,171736,-3152,3048,4040,2260,-133,-2397,0,5,0.00,0.00,0.00,1,0,0,1,1,
101.76,4.60,3262,123604,312156,5160,16608,15104,-384,-220,-901,40197,-52307,179908,-2864,2456,5624,835,-138,-1656,0,5,0.00,0.00,0.00,1,0,0,1,1,
101.76,4.31,9707,122442,313774,4728,16592,14496,-120,-321,-795,49079,-55319,180953,-1104,1784,5552,-225,-74,-1062,0,5,0.00,0.00,0.00,1,0,0,1,1,
