21:41:52
101.76,4.60,436838,188037,253427,4288,-120,13336,2139,-1129,-1110,3970,-140884,-558269,-752,-11472,-2536,2596,-237,495,0,5,0.00,0.00,0.00,2,1,1,1,1,
101.76,4.60,440755,193230,266131,2584,-1128,13120,1776,-1159,-1272,13168,-131309,-545533,-1216,-11328,-984,2327,-424,-1199,0,5,0.00,0.00,0.00,1,1,0,1,1,
101.76,4.60,446251,197010,275014,1664,-1744,13176,1625,-1170,-1373,37552,-109506,-532935,-5304,-9168,696,3091,-420,-2269,0,5,0.00,0.00,0.00,1,1,0,1,1,
101.76,4.60,453758,199327,283487,744,-3704,12464,1582,-1171,-1681,66179,-84927,-514981,-6048,-9992,944,3782,-429,-2161,0,5,0.00,0.00,0.00,1,1,0,1,1,
101.76,4.60,462742,201547,295079,192,-5440,9312,1569,-1078,-1987,87019,-67384,-493259,-9080,-12496,72,3852,-509,-1227,0,5,0.00,0.00,0.00,1,0,0,1,1,
101.76,4.60,473565,201909,306793,-2304,-6576,6304,1410,-928,-2186,95289,-59196,-471771,-7432,-13328,-448,3957,-518,-96,0,5,0.00,0.00,0.00,1,0,0,1,1,
101.76,4.60,486398,199950,317623,-2400,-6240,5200,1078,-756,-2345,98181,-54394,-447187,-7232,-13440,-1224,4363,-596,30,0,5,0.00,0.00,0.00,1,0,0,1,1,
101.76,4.60,501172,195736,326476,-4288,-7048,3312,722,-589,-2347,101468,-49072,-421654,-7184,-12296,-3776,4429,-677,8,0,5,0.00,0.00,0.00,1,0,0,1,1,
101.76,4.60,516000,190116,333370,-4488,-5904,2080,476,-373,-2143,103046,-44288,-395617,-6048,-11592,-3848,4521,-787,367,0,5,0.00,0.00,0.00,1,0,0,1,1,
101.76,4.60,530245,183278,338653,-5248,-6672,1432,298,-152,-1980,101800,-40225,-368369,-3248,-11992,-4152,4748,-983,621,0,5,0.00,0.00,0.00,1,0,0,1,1,
101.76,4.60,543225,175990,342579,-4136,-5680,1128,98,33,-1641,99800,-35264,-339982,-1232,-10584,-4072,4872,-1162,485,0,5,0.00,0.00,0.00,1,0,0,1,1,
101.76,4.60,555065,167005,342359,-3544,-6496,1544,-192,217,-1241,100897,-27285,-311067,-1544,-9288,-1112,4971,-1325,-150,0,5,0.00,0.00,0.00,1,0,0,1,1,
101.76,4.60,564416,158626,339526,-1672,-7056,896,-424,373,-875,105109,-17136,-281473,-1744,-10104,-1768,5057,-1314,-531,0,5,0.00,0.00,0.00,1,0,0,1,1,
101.76,4.60,571997,150306,334409,-3736,-7712,2288,-584,488,-578,112015,-6557,-251609,-2512,-11824,240,5318,-1303,-1212,0,5,0.00,0.00,0.00,1,0,0,1,1,
101.76,4.60,577293,142483,327026,-4624,-6736,4376,-775,530,-185,121663,4059,-219543,-7656,-17760,4768,5678,-1198,-1405,0,5,0.00,0.00,0.00,1,0,0,1,1,
101.76,4.60,581165,134828,319564,-7368,-8376,2840,-713,558,56,130301,13066,-185549,-7216,-16192,4976,5955,-1113,-1357,0,5,0.00,0.00,0.00,1,0,0,1,1,
