21:20:06
101.76,4.60,-1099781,251295,606019,10728,18968,3360,1053,-121,-927,-1407375,40165,78588,1160,-10896,5304,2309,53,-990,0,5,0.00,0.00,0.00,2,0,0,2,1,
101.76,4.60,-1090839,243761,614893,3008,11592,4200,985,-94,-1930,-1401856,38927,89911,696,-10688,4760,1709,61,-1033,0,5,0.00,0.00,0.00,2,0,0,2,1,
101.76,4.60,-1075868,230718,625081,-152,15800,6712,918,-44,-1136,-1395901,37426,94051,-288,-11288,4880,1161,38,-1009,0,5,0.00,0.00,0.00,2,0,0,2,1,
101.76,4.60,-1062693,218830,632723,280,11936,5392,839,-51,-1505,-1390454,35869,94606,-720,-11944,3872,675,-5,-782,0,5,0.00,0.00,0.00,3,0,0,2,1,
101.76,4.60,-1047028,204626,639822,-472,11248,5464,746,-60,-1084,-1386697,34742,91666,-1384,-13880,2768,170,-53,-457,0,5,0.00,0.00,0.00,2,0,0,2,1,
101.76,4.70,-1033494,192157,645046,-1040,10632,5032,532,-52,-850,-1384863,34148,85015,-1536,-14720,2528,-279,-124,-101,0,5,0.00,0.00,0.00,2,0,0,2,1,
101.76,4.60,-1021415,180967,649084,-2848,9136,4840,316,-81,-481,-1385349,34582,75545,168,-14664,1640,-627,-224,303,0,5,0.00,0.00,0.00,2,0,0,2,1,
101.76,4.60,-1012324,172796,650459,-4112,9560,5632,8,-160,-435,-1388135,36808,64425,1704,-11016,4368,-1026,-284,499,0,5,0.00,0.00,0.00,2,0,0,2,1,
101.76,4.60,-1002104,163691,649621,-4440,10936,5752,-465,-223,-4,-1390458,39622,51251,2656,-20952,5088,-1257,-336,421,0,5,0.00,0.00,0.00,2,0,0,4,1,
101.76,4.60,-996818,159496,644684,-3320,12504,7048,-832,-328,409,-1393034,42710,34327,4248,-16040,2848,-1620,-189,434,0,5,0.00,0.00,0.00,3,0,0,4,1,
101.76,4.60,-1000395,164572,636742,72,13584,8168,-1220,-448,980,-1393982,43515,19622,4552,-4704,8872,-3037,102,56,0,0,0.00,0.00,0.00,2,0,0,7,1,
101.76,4.70,-1011440,178370,624848,7912,14928,14000,-1269,-716,1188,-1391827,41974,-1082,7360,5744,32767,-3590,538,-381,0,0,0.00,0.00,0.00,3,0,0,12,1,
101.76,4.60,-1024862,196202,610893,12816,14872,18136,-1464,-894,1166,-1387065,38918,-18387,11032,-1856,32767,-1948,523,-872,0,0,0.00,0.00,0.00,2,0,0,19,1,
101.76,4.60,-1027920,204824,597466,13688,9624,20328,-2005,-945,293,-1378729,40056,-27926,5304,-9336,18160,-1308,372,-2043,0,0,0.00,0.00,0.00,2,0,0,25,1,
101.76,4.60,-1017823,201507,583038,7376,8328,23944,-2044,-708,-459,-1361076,38854,-36049,-4376,-6816,9544,-1649,313,-3493,0,0,0.00,0.00,0.00,2,0,0,35,1,
101.76,4.60,-1003867,192683,572784,3664,6520,18408,-1416,-363,-534,-1337001,37596,-46325,-13584,-7632,6144,-1563,191,-3796,0,0,0.00,0.00,0.00,2,0,0,48,1,
101.76,4.70,-992070,183980,565989,-2056,12720,3288,-1337,-306,-661,-1316888,36819,-54486,-15024,-15088,1608,-1099,-33,-2121,0,0,0.00,0.00,0.00,3,0,0,65,1,
101.76,4.60,-975705,171552,561246,-2440,9480,2480,-1700,-341,-854,-1312832,33830,-69636,-10056,-16584,6496,-1823,-279,475,0,0,0.00,0.00,0.00,3,0,0,82,1,
101.76,4.60,-963531,163484,551546,-2264,4200,2768,-1993,-351,-304,-1318544,34702,-83329,-3152,-6096,18336,-2104,-339,833,0,0,0.00,0.00,0.00,3,0,0,98,1,
101.76,4.60,-955273,158483,538036,-3824,520,11408,-2227,-307,99,-1318625,35723,-95515,-4504,-6592,20136,-1660,-246,-608,0,0,0.00,0.00,0.00,3,0,0,115,1,
101.76,4.60,-951511,156628,522829,-3816,3864,14928,-2400,-217,519,-1314592,35372,-105495,-3088,-5712,19328,-1305,-243,-253,0,0,0.00,0.00,0.00,3,0,0,133,1,
101.76,4.60,-950645,156609,506382,1512,7000,22056,-2321,-119,750,-1315458,35780,-114003,184,-6600,17608,-1106,-270,261,0,0,0.00,0.00,0.00,3,0,1,146,1,
101.76,4.60,-952256,158138,490131,2944,4320,22072,-2163,-46,932,-1316051,37081,-121673,-88,-6600,16648,-1079,-262,-38,0,0,0.00,0.00,0.00,3,0,0,152,1,
101.80,4.60,-955431,160737,474867,4728,4304,17064,-2049,-29,823,-1315134,38336,-129186,56,-7152,13640,-928,-271,-131,0,0,0.00,0.00,0.00,4,0,1,156,1,
101.76,4.60,-956798,161894,460707,3912,5528,13656,-2005,-13,694,-1313928,40016,-136522,224,-6896,13144,-947,-293,-244,0,0,0.00,0.00,0.00,4,0,1,159,1,
101.76,4.60,-957164,162123,446954,3456,4760,12752,-2038,38,557,-1311487,42059,-143529,-176,-7960,12968,-891,-310,-478,0,0,0.00,0.00,0.00,4,0,1,158,1,
101.76,4.60,-956976,161534,433073,3384,2952,11680,-2078,120,566,-1307855,44151,-150319,-2488,-8336,12824,-825,-315,-582,0,0,0.00,0.00,0.00,3,0,1,157,1,
101.76,4.60,-956563,160404,418998,3160,3112,11376,-2109,145,521,-1304497,45777,-156983,-1888,-7008,14016,-807,-314,-369,0,0,0.00,0.00,0.00,4,0,1,155,1,
101.76,4.60,-956217,159239,404900,3424,2792,12304,-2135,171,609,-1303662,46812,-163077,-392,-6384,14776,-701,-324,67,0,0,0.00,0.00,0.00,4,0,1,151,1,
101.76,4.70,-956684,158302,390034,3520,2056,13144,-2214,251,735,-1304834,48187,-167713,776,-6680,14408,-548,-341,304,0,0,0.00,0.00,0.00,4,0,1,145,1,
101.76,4.60,-957806,157224,374722,4192,3040,14864,-2228,318,747,-1306903,49885,-171535,2328,-6072,14224,-455,-336,390,0,0,0.00,0.00,0.00,4,0,1,139,1,
101.76,4.60,-958943,155996,359702,4480,3392,14680,-2182,326,784,-1308808,51834,-175021,2744,-5808,14184,-424,-300,288,0,0,0.00,0.00,0.00,4,0,2,131,1,
101.76,4.60,-960467,154924,344572,4344,3112,14368,-2242,337,832,-1309559,53879,-177988,2464,-5088,14520,-362,-261,56,0,0,0.00,0.00,0.00,4,0,2,124,1,
101.76,4.60,-962444,154035,329073,4224,3584,13368,-2283,330,919,-1309152,55733,-180221,1704,-4680,14648,-306,-223,-68,0,0,0.00,0.00,0.00,4,0,2,117,1,
