21:01:21
101.76,4.60,1140899,165550,277615,1952,2304,13480,-1714,326,218,-1216010,98315,-79454,2816,-4008,14760,-921,-119,-654,0,0,0.00,0.00,0.00,4,1,0,136,1,
101.76,4.60,1142158,162790,266079,1760,1312,13888,-1740,337,457,-1210954,99347,-85142,952,-4912,15336,-870,-123,-708,0,0,0.00,0.00,0.00,4,1,0,133,1,
101.76,4.60,1141804,160654,253800,1376,832,12888,-1807,350,768,-1206373,99590,-90656,-992,-5360,15608,-809,-125,-521,0,0,0.00,0.00,0.00,4,1,0,127,1,
101.76,4.60,1139064,159476,240767,2960,1136,13336,-1909,384,1065,-1203995,98970,-95908,-1288,-5824,15240,-718,-137,-50,0,0,0.00,0.00,0.00,4,0,0,119,1,
101.76,4.60,1135203,158534,226575,5512,1632,14416,-2011,432,1211,-1205330,98234,-101395,216,-5592,14408,-584,-144,568,0,0,0.00,0.00,0.00,4,1,0,110,1,
101.76,4.60,1131496,157260,212453,5200,-704,14016,-1922,438,1199,-1209576,97840,-106701,2080,-5344,13456,-496,-135,861,0,0,0.00,0.00,0.00,4,1,0,101,1,
101.76,4.60,1126260,156233,197173,4160,-2184,12200,-2205,529,1232,-1214884,97717,-111762,3688,-5304,13680,-494,-122,1029,0,0,0.00,0.00,0.00,4,1,0,94,1,
101.76,4.60,1121958,154697,180996,6328,96,14104,-2376,531,1350,-1220872,98348,-116542,5328,-2376,13792,-498,-145,1059,0,0,0.00,0.00,0.00,4,1,0,87,1,
101.80,4.60,1118409,152871,164092,4576,2024,15424,-2363,466,1044,-1225894,99229,-119211,4144,-456,12592,-367,-118,654,0,0,0.00,0.00,0.00,4,1,1,81,1,
101.76,4.60,1116179,150828,149240,2720,1976,14304,-2063,449,886,-1227855,99730,-121074,1856,-280,13528,-468,-119,227,0,0,0.00,0.00,0.00,4,1,1,76,1,
101.76,4.60,1114121,148299,135756,1408,1368,12848,-1949,533,872,-1228670,99903,-123097,1792,128,14600,-488,-143,210,0,0,0.00,0.00,0.00,4,1,1,70,1,
101.76,4.60,1111665,145132,122529,2320,616,11984,-1976,643,935,-1229512,100381,-124961,1928,360,15144,-505,-159,156,0,0,0.00,0.00,0.00,4,1,1,63,1,
101.76,4.60,1108989,141647,108513,2864,1312,13864,-2108,651,1008,-1229742,100836,-126778,1248,152,14184,-499,-141,55,0,0,0.00,0.00,0.00,4,1,1,56,1,
101.76,4.70,1105705,138351,94309,3320,2112,14008,-2038,630,1032,-1229563,100938,-128602,688,200,12640,-512,-103,-6,0,0,0.00,0.00,0.00,4,1,1,50,1,
101.76,4.60,1102702,135077,81242,3264,3264,13304,-1860,620,888,-1229134,101029,-130799,1368,376,11904,-589,-90,26,0,0,0.00,0.00,0.00,4,1,1,44,1,
101.76,4.60,1100283,131604,69366,2352,2696,12296,-1770,628,761,-1228937,101184,-133249,1504,-72,11896,-637,-111,45,0,0,0.00,0.00,0.00,4,1,1,37,1,
101.80,4.60,1098132,127983,57754,1896,2144,13232,-1793,636,731,-1228805,101409,-135943,896,632,13424,-698,-130,115,0,0,0.00,0.00,0.00,4,1,1,32,1,
101.76,4.60,1095934,124309,46057,2304,2640,13512,-1792,633,807,-1229638,101463,-138598,1432,1056,13440,-651,-137,343,0,0,0.00,0.00,0.00,5,1,2,27,1,
101.80,4.60,1093251,120639,34106,2480,2248,14344,-1825,625,844,-1231624,101516,-141136,1904,760,13832,-620,-133,412,0,0,0.00,0.00,0.00,5,1,2,21,1,
101.76,4.60,1090347,117076,22178,2768,1984,15152,-1789,613,837,-1233572,101405,-143606,1224,392,14184,-633,-123,381,0,0,0.00,0.00,0.00,5,2,3,17,1,
101.76,4.60,1087541,113566,10497,3088,1664,14872,-1767,590,804,-1235494,101066,-146406,1040,-136,14016,-667,-122,396,0,0,0.00,0.00,0.00,6,2,3,13,1,
101.80,4.70,1084737,110076,-1005,3200,1176,15176,-1736,587,791,-1237480,100705,-149743,1416,-264,14528,-747,-118,403,0,0,0.00,0.00,0.00,7,2,4,11,1,
