21:54:38
101.76,4.60,660241,178531,285586,-4160,-2176,5016,-741,-34,-901,-289615,-85578,-320363,96,-9600,624,3993,-1001,-75,0,5,0.00,0.00,0.00,0,0,0,1,1,
101.76,4.60,667970,172731,279840,-2640,-608,8056,-1029,90,-469,-281548,-75118,-297194,-1384,-10992,2264,4161,-1129,-948,0,5,0.00,0.00,0.00,0,0,0,1,1,
101.76,4.60,674154,166910,272450,-4416,-2528,8096,-1023,178,-285,-268583,-62233,-273502,-4568,-14736,4856,4391,-1206,-1630,0,5,0.00,0.00,0.00,0,0,0,1,1,
101.76,4.70,678074,161120,263613,-5832,-4864,8336,-1111,268,212,-253237,-48757,-248621,-6896,-17792,6608,4679,-1259,-1880,0,5,0.00,0.00,0.00,0,0,0,1,1,
101.76,4.60,678818,155959,252863,-6488,-5456,8248,-1208,349,710,-238176,-35659,-221215,-4424,-4576,3288,5026,-1283,-1845,0,5,0.00,0.00,0.00,0,0,0,0,1,
101.76,4.60,676843,151071,240298,-6872,-6312,8136,-1324,422,1109,-223921,-23638,-192912,-4984,-11304,7520,4729,-1293,-1845,0,5,0.00,0.00,0.00,0,0,0,0,1,
101.76,4.60,672348,147103,226543,-6136,-6208,7728,-1465,496,1405,-212651,-13155,-165589,-3720,-11704,9272,4741,-1249,-1150,0,5,0.00,0.00,0.00,0,0,0,0,1,
101.76,4.60,666568,144357,212233,-1424,-4336,7480,-1682,566,1303,-206848,-4417,-137409,-1288,-8896,10568,4706,-1311,-648,0,5,0.00,0.00,0.00,0,0,0,0,1,
101.76,4.60,662356,142015,199112,2144,-624,8640,-1967,655,939,-201703,4933,-110062,1336,-7760,12656,4456,-1409,-1008,0,5,0.00,0.00,0.00,0,0,0,0,1,
101.76,4.60,660948,138349,184991,6128,6320,11184,-2318,752,474,-194580,14635,-83244,1880,-6912,14440,4466,-1393,-1258,0,5,0.00,0.00,0.00,0,0,0,0,1,
101.76,4.60,663571,133295,170470,9592,13136,14688,-2549,794,-220,-186671,23989,-56373,1240,-4680,15896,4243,-1377,-1494,0,5,0.00,0.00,0.00,0,0,0,0,1,
101.76,4.60,669661,127460,156645,11336,16528,17200,-2469,782,-503,-177594,32608,-32412,2168,-1784,17744,3570,-1247,-1683,0,5,0.00,0.00,0.00,0,0,0,0,1,
101.76,4.60,675259,122483,144554,17320,19776,21232,-2106,665,-415,-168380,39995,-11911,2136,-1056,18680,3193,-1184,-1559,0,5,0.00,0.00,0.00,1,0,0,0,1,
101.76,4.60,680499,119207,134558,16496,18104,22040,-1730,317,-719,-161096,46872,7720,1496,888,14400,3016,-1086,-1105,0,5,0.00,0.00,0.00,1,0,0,0,1,
101.76,4.70,686933,118950,130743,5392,15568,19568,-1009,-137,-570,-156806,53180,25257,2968,5048,10616,2481,-998,-727,0,5,0.00,0.00,0.00,1,0,0,0,1,
101.76,4.60,688776,119933,131311,2376,16056,15632,-546,-262,357,-154760,58557,38923,3440,6760,7968,1658,-768,-282,0,5,0.00,0.00,0.00,1,0,0,0,1,
101.76,4.60,684616,122283,132305,3216,14784,13232,-478,-249,1147,-155266,63854,48838,3536,7504,5024,638,-592,159,0,5,0.00,0.00,0.00,1,0,0,0,1,
